# Created by Octave 4.0.0, Sun Mar 25 18:42:04 2018 -03 <axel@axel-VPCSB11FX>
# name: initialW
# type: cell
# rows: 3
# columns: 1
# name: <cell-element>
# type: matrix
# rows: 10
# columns: 3
 1.283705561962082 0.4426513583120977 0.6800712963398935
 1.381866493569325 0.7790175857289985 0.6060154527197676
 0.9984195387858951 1.066371390303718 1.327568517057395
 0.5221840587092648 1.17225944594058 0.6779462521355247
 0.9288927424334994 1.245867046628328 1.392856272336856
 0.5310274318357526 0.7702847090444993 1.128075048103332
 0.8988275453613749 1.275907854398271 0.8791585176371525
 1.31771679737408 1.032700987710789 0.3834182994173411
 0.6900767975348985 0.6767881905771459 0.9956513810923653
 1.320384924176139 0.4221628164006413 1.368743237559755


# name: <cell-element>
# type: matrix
# rows: 10
# columns: 11
 0.5567297485819717 0.5764740154345317 0.4244366191577453 0.1896816001576368 0.3255019867734101 0.5533668441386074 0.6045029246916712 0.5806072828156424 0.1814257599258595 0.3901839105894979 0.5332249007006308
 0.3059061313204726 0.2722358079452434 0.4939172827324632 0.5426999554340678 0.2883494038466354 0.3820006802997735 0.2101205438826843 0.231533004543365 0.3336389926043211 0.397541879927699 0.5780805393707666
 0.4441112702301561 0.4009433833366544 0.3706211825827082 0.4922909766433735 0.2633149178757008 0.460357875272378 0.2843261741926765 0.5708779046165109 0.384891457106511 0.630420017942716 0.6220499577916839
 0.6240410768119425 0.2123129692327263 0.3422337456544315 0.5813915322468839 0.2648133586995219 0.520433241697843 0.5133231418833241 0.2564676807594775 0.4453195050203113 0.493067996555695 0.4487447226402749
 0.3040911758096904 0.5402776576689434 0.5152958352100798 0.4848000699656988 0.2451338247766596 0.3295128283942493 0.2260386746155466 0.4459521003469679 0.6239137185124506 0.5726023469742005 0.5928474262708091
 0.3420291025691534 0.4178987671122193 0.4906228096525058 0.5517723662420644 0.5109791308871989 0.5302629208288815 0.2512415248763435 0.278908721176983 0.599269031656441 0.4776780612014109 0.3062238863786886
 0.160186637564206 0.2524570969799036 0.3742464135469908 0.2046389304279448 0.4955520530516491 0.4555900815829581 0.5569164484017243 0.6063729303574891 0.1993486125171654 0.3263474255280451 0.1746153940193288
 0.3701009426331678 0.1656574226496016 0.4189047483917512 0.4256914491626287 0.2026597945084234 0.4952503242603488 0.2277308803129026 0.3676417578155227 0.3505968472633709 0.330875186578891 0.4940444774985715
 0.3654237927907505 0.4623813047989518 0.2507028988495906 0.5416298387869481 0.5980042683879493 0.4764299123505609 0.555718363041188 0.4799498876758937 0.5179705065764539 0.3913961718081438 0.3607259688760872
 0.2044152300008281 0.2104374982182095 0.1768877841027439 0.23036363140523 0.511646332950195 0.4087947597793498 0.2779892386127886 0.28550639469368 0.1638901793956974 0.4054880339894729 0.459234644363521


# name: <cell-element>
# type: matrix
# rows: 1
# columns: 11
 0.4086693604994539 0.5364174726256098 0.471078693399919 0.5375420938083255 0.5596315774619754 0.3572047782231831 0.2371541900878206 0.1949817523213843 0.1823560916171364 0.1865766310016816 0.1702925971911804





